"date","close","volume","open","high","low"
"2014/08/20","255.7100","3012856.0000","254.6700","258.7400","253.0000"
"2014/08/19","256.7600","5332746.0000","258.8700","259.3300","251.6200"
"2014/08/18","259.9400","5830865.0000","263.2500","267.2600","259.7500"
"2014/08/15","262.0100","3855470.0000","261.4800","262.0900","258.5000"
"2014/08/14","261.3800","4116762.0000","262.4900","263.0000","256.5000"
"2014/08/13","260.3100","6896614.0000","262.0100","265.6400","259.6100"
"2014/08/12","259.9600","6375347.0000","258.0800","260.3000","254.5801"
"2014/08/11","259.3200","8062178.0000","255.4800","263.7400","255.0000"
"2014/08/08","248.1300","5087861.0000","251.1600","251.7600","246.5000"
"2014/08/07","252.3900","7446499.0000","250.1200","256.6880","249.1200"
"2014/08/06","248.9301","9215111.0000","238.9000","251.4200","238.5800"
"2014/08/05","238.4900","5374539.0000","237.4700","242.9900","235.6900"
"2014/08/04","238.5200","5958085.0000","234.3800","240.5000","233.2700"
"2014/08/01","233.2700","11890160.0000","226.0900","237.5000","226.0000"
"2014/07/31","223.3000","7578882.0000","229.2600","231.4000","221.5000"
"2014/07/30","228.9200","4913849.0000","221.9200","229.6000","221.0400"
"2014/07/29","225.0100","3379790.0000","226.6100","228.3000","224.8600"
"2014/07/28","224.8200","6500081.0000","224.2500","232.0000","221.4020"
"2014/07/25","223.5700","3086412.0000","222.7200","226.9700","221.7500"
"2014/07/24","223.5400","3112168.0000","223.2500","225.1000","220.8000"
"2014/07/23","222.4900","3076389.0000","220.0100","224.7500","219.4300"
"2014/07/22","219.5800","2726970.0000","222.1900","223.3000","219.1113"
"2014/07/21","220.5400","3820853.0000","217.2500","223.2100","216.7200"
"2014/07/18","220.0201","4251431.0000","215.9500","221.2100","215.9300"
"2014/07/17","215.4000","4647517.0000","216.1600","220.5500","213.6000"
"2014/07/16","217.1600","4041669.0000","221.8200","224.8000","216.8200"
"2014/07/15","219.5800","5714611.0000","226.7300","227.6500","218.1000"
"2014/07/14","226.7000","7197985.0000","219.9900","228.7900","215.4502"
"2014/07/11","218.1300","3299420.0000","220.6100","221.6000","217.6000"
"2014/07/10","219.4600","4860182.0000","217.1800","222.2200","216.0400"
"2014/07/09","223.0600","4109200.0000","221.2700","224.2200","219.2100"
"2014/07/08","219.0700","7835876.0000","218.6500","220.9600","214.2700"
"2014/07/07","222.6600","5890031.0000","227.5000","229.7800","220.4000"
"2014/07/03","229.2500","5166716.0000","231.2900","231.8984","224.0000"
"2014/07/02","229.4250","8023360.0000","240.6600","242.3300","227.0700"
"2014/07/01","239.7200","4335572.0000","242.4600","243.4400","238.7000"
"2014/06/30","240.0600","4827429.0000","239.5500","244.4900","239.0000"
"2014/06/27","239.0600","5630478.0000","234.6900","240.0000","234.5001"
"2014/06/26","235.6000","5115863.0000","237.1700","240.4000","234.2110"
"2014/06/25","236.8910","5797647.0000","233.0500","237.5500","230.2400"
"2014/06/24","232.5000","8072941.0000","238.9700","241.8800","231.6278"
"2014/06/23","237.2200","7786840.0000","229.5100","238.9900","228.2200"
"2014/06/20","229.5900","4833831.0000","228.5200","231.2900","226.2000"
"2014/06/19","227.7900","8787412.0000","228.8800","235.3100","227.0000"
"2014/06/18","227.1200","6935728.0000","231.5000","231.7100","226.1200"
"2014/06/17","231.6700","13245010.0000","224.1100","235.5400","222.8500"
"2014/06/16","224.6100","13179430.0000","206.7600","225.4900","206.2600"
"2014/06/13","206.4200","3538580.0000","204.7800","206.7900","201.5840"
"2014/06/12","203.5200","5990869.0000","205.1000","209.8800","202.7100"
"2014/06/11","204.4700","3972835.0000","201.5000","205.0000","199.2510"
"2014/06/10","202.3000","3512577.0000","204.4300","206.9700","201.5500"
"2014/06/09","205.3100","2797244.0000","207.9500","209.9900","204.2000"
"2014/06/06","208.1710","3072420.0000","209.7500","210.8100","207.1800"
"2014/06/05","206.9000","4050298.0000","204.4700","209.2000","204.0500"
"2014/06/04","203.9900","3426272.0000","204.3500","206.2600","200.3960"
"2014/06/03","204.9400","3851031.0000","203.4900","208.0000","202.5900"
"2014/06/02","204.7000","4652328.0000","207.3300","209.3500","201.6700"
"2014/05/30","207.7700","5575300.0000","210.3000","214.8000","207.0200"
"2014/05/29","210.2400","3689058.0000","210.5700","212.4900","207.7200"
"2014/05/28","210.2400","5493348.0000","210.0200","212.7700","205.2600"
"2014/05/27","211.5600","5341031.0000","208.5200","213.8700","207.7000"
"2014/05/23","207.3000","4006375.0000","204.5300","207.7600","202.5000"
"2014/05/22","204.8800","6211225.0000","200.3500","206.8800","199.5604"
"2014/05/21","199.4500","5279959.0000","196.1800","199.8700","194.7900"
"2014/05/20","195.3000","5543292.0000","196.9400","199.3300","193.0701"
"2014/05/19","196.0900","4561228.0000","190.7200","196.8900","190.0000"
"2014/05/16","191.5600","4483793.0000","188.9500","192.0400","187.7200"
"2014/05/15","188.5900","6034175.0000","189.9800","192.6599","185.3000"
"2014/05/14","190.6200","5406485.0000","188.9500","193.4800","187.1000"
"2014/05/13","190.1600","7084879.0000","183.7600","191.3400","183.0000"
"2014/05/12","184.6700","6993022.0000","183.8700","187.1900","179.8800"
"2014/05/09","182.2600","8479005.0000","179.8600","183.4000","177.2200"
"2014/05/08","178.5900","20019100.0000","182.0000","194.4000","178.0000"
"2014/05/07","201.3500","9790232.0000","209.6400","210.2000","197.2500"
"2014/05/06","207.2800","5620063.0000","216.6000","218.6596","206.8500"
"2014/05/05","216.6100","5141376.0000","209.4800","217.6900","208.5200"
"2014/05/02","210.9100","4082110.0000","208.6000","211.3600","206.5200"
"2014/05/01","207.7300","5435136.0000","207.0800","214.0200","205.6900"
"2014/04/30","207.8900","4432163.0000","203.6000","208.1600","201.2800"
"2014/04/29","206.9200","5777233.0000","198.2100","207.1490","195.5301"
"2014/04/28","198.5100","7033657.0000","200.0000","203.7899","190.5000"
"2014/04/25","199.8500","6981460.0000","202.0000","206.7000","197.6500"
"2014/04/24","207.8600","5491680.0000","210.8100","212.8000","203.2000"
"2014/04/23","207.9900","7268439.0000","216.3300","216.7400","207.0000"
"2014/04/22","218.6400","9794687.0000","206.3600","219.3300","205.0100"
"2014/04/21","204.3800","5253883.0000","197.0800","206.2000","194.0000"
"2014/04/17","198.1200","5924244.0000","199.6100","202.2900","194.0800"
"2014/04/16","199.1100","7191261.0000","197.0000","199.9900","190.8200"
"2014/04/15","193.9100","13653420.0000","199.0900","199.2900","184.3200"
"2014/04/14","198.0900","7685123.0000","207.6000","208.4400","194.4100"
"2014/04/11","203.7800","9065584.0000","200.6100","207.0000","198.6000"
"2014/04/10","204.1900","7187816.0000","216.8200","217.5000","203.7901"
"2014/04/09","216.9300","5139881.0000","216.7600","218.4500","210.8900"
"2014/04/08","215.4600","6874813.0000","210.0500","216.4899","206.4200"
"2014/04/07","207.5200","9828543.0000","205.8100","216.2000","203.5100"
"2014/04/04","212.2250","11320310.0000","226.0100","228.2700","211.2500"
"2014/04/03","225.4000","10908080.0000","230.3000","235.7300","222.0000"
"2014/04/02","230.2900","10738310.0000","220.0000","230.8900","218.0500"
"2014/04/01","216.9700","7353574.0000","209.0200","218.1600","208.5800"
"2014/03/31","208.4500","8367389.0000","216.5000","216.7500","206.3900"
"2014/03/28","212.3700","9666658.0000","212.8000","216.7200","210.2700"
"2014/03/27","207.3200","9493537.0000","212.3700","213.6000","203.0000"
"2014/03/26","212.9600","6886279.0000","221.9500","222.6000","211.3501"
"2014/03/25","220.4400","7852386.0000","224.1400","227.0500","217.9000"
"2014/03/24","220.1700","11327430.0000","229.7500","229.9000","210.2700"
"2014/03/21","228.8900","8214207.0000","236.0200","236.2000","227.5000"
"2014/03/20","234.9100","3811031.0000","236.1600","239.2500","233.3600"
"2014/03/19","235.8400","5063434.0000","241.3900","241.5500","233.5100"
"2014/03/18","240.0400","6231210.0000","236.9500","241.5000","235.0200"
"2014/03/17","233.9800","5898403.0000","234.9500","237.9300","230.5000"
"2014/03/14","230.9700","8254035.0000","235.2900","236.9365","228.3200"
"2014/03/13","237.7900","6223150.0000","243.7900","244.1900","234.0000"
"2014/03/12","241.4900","9779276.0000","231.5000","247.5000","231.1100"
"2014/03/11","234.4100","8792986.0000","236.5000","244.6000","232.4262"
"2014/03/10","238.8400","7725236.0000","242.7000","243.0000","236.0600"
"2014/03/07","246.2100","7806564.0000","252.9400","254.8500","244.4100"
"2014/03/06","252.9400","7356920.0000","254.1400","257.5000","249.4500"
"2014/03/05","252.6600","5932037.0000","256.7200","256.9900","251.8000"
"2014/03/04","254.8400","8739446.0000","258.4800","260.0000","252.8300"
"2014/03/03","250.5600","13083260.0000","237.2600","251.6500","234.9900"
"2014/02/28","244.8100","14585150.0000","249.6500","252.6800","242.5500"
"2014/02/27","252.5400","17939220.0000","261.2500","261.9000","248.3300"
"2014/02/26","253.0000","24535130.0000","258.5800","265.0000","247.5000"
"2014/02/25","248.0000","32648710.0000","230.0000","259.2000","228.4500"
"2014/02/24","217.6500","8286273.0000","208.7600","218.3600","208.3200"
"2014/02/21","209.6000","7817352.0000","211.6400","213.9800","209.1900"
"2014/02/20","209.9700","18000940.0000","215.0100","215.2100","206.2700"
"2014/02/19","193.6400","16038700.0000","203.7000","203.7000","193.4100"
"2014/02/18","203.7000","9327414.0000","205.2440","206.0000","201.3601"
"2014/02/14","198.2300","6164371.0000","198.1000","201.8800","197.0000"
"2014/02/13","199.6300","8024948.0000","193.3400","202.7200","193.2500"
"2014/02/12","195.3200","5171888.0000","195.7800","198.2690","194.3200"
"2014/02/11","196.6200","10681830.0000","198.9700","202.2000","192.7000"
"2014/02/10","196.5600","12963450.0000","189.3400","199.3000","189.3200"
"2014/02/07","186.5300","8951247.0000","181.0100","186.6300","179.6000"
"2014/02/06","178.3800","5840728.0000","176.3000","180.1100","176.0000"
"2014/02/05","174.4200","7267674.0000","178.3000","180.5900","169.3600"
"2014/02/04","178.7300","4685739.0000","180.7000","181.6000","176.2000"
"2014/02/03","177.1100","6764261.0000","182.8900","184.8797","175.1600"
"2014/01/31","181.4100","6507957.0000","178.8500","186.0000","178.5146"
"2014/01/30","182.8400","8562363.0000","178.0000","184.7800","177.0100"
"2014/01/29","175.2300","5934083.0000","175.3000","179.0900","173.1310"
"2014/01/28","178.3800","6090396.0000","171.5000","178.9800","171.0000"
"2014/01/27","169.6200","8714715.0000","175.1600","177.9200","164.7100"
"2014/01/24","174.6000","7684134.0000","177.8500","180.4800","173.5310"
"2014/01/23","181.5000","7863768.0000","177.2300","182.3800","173.4200"
"2014/01/22","178.5600","7021769.0000","177.8100","180.3190","174.7600"
"2014/01/21","176.6800","9550446.0000","171.2400","177.2900","170.8100"
"2014/01/17","170.0100","9205616.0000","170.1900","173.2000","167.9500"
"2014/01/16","170.9700","11957980.0000","162.5000","172.7000","162.4000"
"2014/01/15","164.1300","20461310.0000","168.4500","172.2300","162.1000"
"2014/01/14","161.2700","27558800.0000","140.5000","162.0000","136.6710"
"2014/01/13","139.3400","6314832.0000","145.7800","147.0000","137.8200"
"2014/01/10","145.7199","7445861.0000","148.4600","148.9000","142.2500"
"2014/01/09","147.5300","5380624.0000","152.5000","153.4300","146.8500"
"2014/01/08","151.2800","6154868.0000","148.8500","153.7000","148.7600"
"2014/01/07","149.3600","5034083.0000","147.6200","150.4000","145.2500"
"2014/01/06","147.0000","5361072.0000","150.0000","150.4000","145.2400"
"2014/01/03","149.5600","4691589.0000","150.0000","152.1900","148.6010"
"2014/01/02","150.1000","6188202.0000","149.8000","152.4769","146.5500"
"2013/12/31","150.4290","4262398.0000","152.3200","153.2000","148.6610"
"2013/12/30","152.4400","4461968.0000","151.1200","154.8100","150.7500"
"2013/12/27","151.1200","5459669.0000","155.3000","155.4999","150.8000"
"2013/12/26","155.5000","7111247.0000","155.0400","158.0000","154.2900"
"2013/12/24","151.4100","9941485.0000","150.0000","154.9700","149.8200"
"2013/12/23","143.5500","5330909.0000","144.8500","146.2400","142.6010"
"2013/12/20","143.2400","7352177.0000","141.5800","144.3500","141.5800"
"2013/12/19","140.7200","12730030.0000","146.9000","147.0000","139.1000"
"2013/12/18","147.9800","11565140.0000","152.2400","154.9000","145.9500"
"2013/12/17","152.4600","10472460.0000","147.5800","154.6300","146.3235"
"2013/12/16","147.9400","6660961.0000","148.4800","150.4300","146.1000"
"2013/12/13","147.6540","10590620.0000","148.0500","151.8000","147.3200"
"2013/12/12","147.4700","10741360.0000","139.7000","148.2400","138.5300"
"2013/12/11","139.6500","7128291.0000","141.8800","143.0500","139.4900"
"2013/12/10","142.1900","10725610.0000","140.0500","145.8700","139.8600"
"2013/12/09","141.6000","9014394.0000","137.0000","141.7000","134.2100"
"2013/12/06","137.3600","7881590.0000","141.5100","142.4900","136.3000"
"2013/12/05","140.4800","9277795.0000","140.1500","143.3500","139.5000"
"2013/12/04","138.9500","13121620.0000","144.3200","144.4300","137.1300"
"2013/12/03","144.7000","25620170.0000","132.6800","144.9400","131.5900"
"2013/12/02","124.1700","7642470.0000","126.3500","128.5500","123.9310"
"2013/11/29","127.2800","9716219.0000","129.7700","130.5900","126.9800"
"2013/11/27","126.9400","12342800.0000","121.3100","126.9500","119.5200"
"2013/11/26","120.5000","13869230.0000","119.3800","122.7200","116.1000"
"2013/11/25","120.8400","10257990.0000","124.5000","125.8400","120.3000"
"2013/11/22","121.3800","11095140.0000","121.5800","122.7500","117.9300"
"2013/11/21","122.1000","11890950.0000","122.8900","124.7890","120.2500"
"2013/11/20","121.1100","13830110.0000","126.0800","127.4500","119.0600"
"2013/11/19","126.0900","19783890.0000","119.4300","129.0000","119.2200"
"2013/11/18","121.5800","23052140.0000","135.2700","135.4500","119.6100"
"2013/11/15","135.4500","9870719.0000","136.8500","137.9500","134.3500"
"2013/11/14","137.6000","12162530.0000","138.9200","140.4000","134.1110"
"2013/11/13","138.7000","12619540.0000","140.8400","142.3700","136.3425"
"2013/11/12","137.8000","14904150.0000","144.6900","144.7000","136.1800"
"2013/11/11","144.6980","13964490.0000","141.0000","145.4200","137.1000"
"2013/11/08","137.9500","22446140.0000","136.4800","140.6000","132.3200"
"2013/11/07","139.7720","22187220.0000","144.1900","145.6500","137.6200"
"2013/11/06","151.1600","31029770.0000","154.8100","160.7300","146.3550"
"2013/11/05","176.8100","21714180.0000","180.0000","181.4300","171.3601"
"2013/11/04","175.2000","13053120.0000","165.0000","175.3899","164.2200"
"2013/11/01","162.1700","7160261.0000","163.0000","165.9000","160.4100"
"2013/10/31","159.9400","9332945.0000","155.6700","162.4400","153.3000"
"2013/10/30","159.2200","8373362.0000","164.6300","167.6799","158.1700"
"2013/10/29","164.4700","14083380.0000","162.7600","165.4458","153.0000"
"2013/10/28","162.8600","7807152.0000","170.1800","170.5000","162.2000"
"2013/10/25","169.6600","7577453.0000","174.2100","174.5000","166.8000"
"2013/10/24","173.1500","10782700.0000","165.0000","174.5000","162.8255"
"2013/10/23","164.5000","13319270.0000","168.9100","171.8100","160.1500"
"2013/10/22","171.5400","11385930.0000","170.5000","177.7800","166.1100"
"2013/10/21","172.6000","11517300.0000","183.2800","183.3900","171.0000"
"2013/10/18","183.4000","5907096.0000","184.1500","185.9600","182.5200"
"2013/10/17","182.8020","6689169.0000","183.5400","184.8000","180.9900"
"2013/10/16","183.5600","8189484.0000","184.9000","187.3000","182.0900"
"2013/10/15","183.9400","10955250.0000","185.2800","188.7890","183.1800"
"2013/10/14","179.7200","7757278.0000","175.0000","182.5000","174.1500"
"2013/10/11","178.7000","8296133.0000","172.7500","179.2880","171.2000"
"2013/10/10","172.9300","8836616.0000","173.0900","175.7500","169.6900"
"2013/10/09","168.7800","15301220.0000","174.7300","174.9900","161.5000"
"2013/10/08","174.7300","13724220.0000","184.4000","185.9300","173.2100"
"2013/10/07","183.0700","11461000.0000","182.4600","186.7300","180.2600"
"2013/10/04","180.9800","14367650.0000","176.4000","181.1800","172.6500"
"2013/10/03","173.3100","23764970.0000","175.0450","179.6900","168.0000"
"2013/10/02","180.9500","20717780.0000","188.5900","191.8300","175.4000"
"2013/10/01","193.0000","7754694.0000","193.9600","194.2300","188.3700"
"2013/09/30","193.3700","8923283.0000","189.0000","194.5000","188.0000"
"2013/09/27","190.9000","5915047.0000","187.5200","191.2800","186.4300"
"2013/09/26","188.6400","6614193.0000","186.7000","189.6800","185.6110"
"2013/09/25","185.2380","8235227.0000","183.5600","186.3000","180.5000"
"2013/09/24","182.3300","6272442.0000","179.1400","184.9600","177.6500"
"2013/09/23","181.1100","8172719.0000","184.4800","185.4800","177.1100"
"2013/09/20","183.3900","13375710.0000","178.9000","185.8300","178.5600"
"2013/09/19","177.9200","15577020.0000","170.8000","180.4700","169.0800"
"2013/09/18","166.2180","5322343.0000","167.0700","167.4500","164.2000"
"2013/09/17","166.2300","5496924.0000","165.0800","168.4200","163.3610"
"2013/09/16","166.5800","7579727.0000","168.0000","170.8500","165.8500"
"2013/09/13","165.5400","5396873.0000","162.7700","166.3700","162.1600"
"2013/09/12","164.9300","6095815.0000","164.0000","166.7600","160.5100"
"2013/09/11","163.5200","5815497.0000","166.4100","167.8950","162.1300"
"2013/09/10","166.3700","8947680.0000","161.4500","167.5000","160.6300"
"2013/09/09","160.7000","14311250.0000","163.1200","164.5000","158.5100"
"2013/09/06","166.9700","8601839.0000","168.5700","169.7000","165.1500"
"2013/09/05","169.9300","6685292.0000","170.1000","171.5000","168.2500"
"2013/09/04","170.6220","11447440.0000","169.7700","171.6200","165.5600"
"2013/09/03","168.9400","12021470.0000","173.4000","173.7000","166.4000"
"2013/08/30","169.0000","10997830.0000","166.3700","169.2100","163.9600"
"2013/08/29","166.0600","9435470.0000","164.2150","167.7500","162.5100"
"2013/08/28","166.4500","14713320.0000","169.0600","171.5000","163.2500"
"2013/08/27","167.0100","17515670.0000","162.3000","168.8000","160.9501"
"2013/08/26","164.2200","24071200.0000","165.1500","173.0000","160.2500"
"2013/08/23","161.8390","12913320.0000","157.0000","162.3000","155.0000"
"2013/08/22","157.1000","10544220.0000","149.2200","157.4800","148.1400"
"2013/08/21","147.8600","6249798.0000","150.0000","150.3091","146.2500"
"2013/08/20","149.5800","6387825.0000","148.6500","149.7800","147.0000"
"2013/08/19","144.9000","8021902.0000","143.4270","147.3800","142.8300"
"2013/08/16","142.0000","7093792.0000","141.6300","143.9070","140.9700"
"2013/08/15","139.6700","10179070.0000","136.4301","143.5999","135.0000"
"2013/08/14","139.3600","11680010.0000","142.7200","144.8399","138.0500"
"2013/08/13","145.4300","8724841.0000","149.5000","149.8400","144.4500"
"2013/08/12","147.3800","14885790.0000","149.4300","150.5000","142.0500"
"2013/08/09","153.0000","8926196.0000","152.4000","155.9500","151.2500"
"2013/08/08","153.4800","27233590.0000","154.3550","158.8800","150.4600"
"2013/08/07","134.2300","17818600.0000","141.8900","141.9500","132.3600"
"2013/08/06","142.1500","9252258.0000","144.7500","145.7300","141.1000"
"2013/08/05","144.6800","10170820.0000","140.0100","144.8900","139.6500"
"2013/08/02","138.0000","6221159.0000","134.5900","138.2500","133.6100"
"2013/08/01","135.5500","5307491.0000","135.0000","136.5200","132.6310"
"2013/07/31","134.2800","6338258.0000","132.5700","134.9750","131.4500"
"2013/07/30","131.7400","13119920.0000","134.8000","137.4900","128.1800"
"2013/07/29","134.6200","9678085.0000","129.3200","135.3700","128.2500"
"2013/07/26","129.3900","9627227.0000","128.1400","130.6800","126.6100"
"2013/07/25","124.0700","5283874.0000","120.4000","124.7500","120.1900"
"2013/07/24","121.7000","6866543.0000","124.4700","124.5000","119.5600"
"2013/07/23","122.7400","7735416.0000","124.0000","125.5600","121.8200"
"2013/07/22","122.4300","9797193.0000","119.8900","126.6800","119.8800"
"2013/07/19","119.6800","5883963.0000","118.5000","120.5500","116.5100"
"2013/07/18","119.0300","11364370.0000","120.9700","122.7300","116.1800"
"2013/07/17","120.2500","25994150.0000","106.5200","121.6200","104.5000"
"2013/07/16","109.0500","32325350.0000","126.2800","126.3200","107.3000"
"2013/07/15","127.2600","9914409.0000","133.0300","133.2590","126.8200"
"2013/07/12","129.9000","11341990.0000","125.5000","129.9400","124.5100"
"2013/07/11","125.6100","7480691.0000","124.8800","126.0900","122.3500"
"2013/07/10","122.2700","5692372.0000","123.1900","123.2500","120.7900"
"2013/07/09","123.4500","8567075.0000","124.6400","125.3200","121.9100"
"2013/07/08","121.6100","7804363.0000","121.3700","122.1799","118.8200"
"2013/07/05","120.0900","6815232.0000","118.3200","120.2800","115.7000"
"2013/07/03","115.2400","4806662.0000","118.0000","119.2500","114.2700"
"2013/07/02","117.8200","12061590.0000","118.2550","121.8900","115.5000"
"2013/07/01","117.1790","10882830.0000","109.3600","117.7700","109.1500"
"2013/06/28","107.3600","5747803.0000","108.5700","109.4400","106.7100"
"2013/06/27","109.2500","8738707.0000","106.7500","110.2500","106.1320"
"2013/06/26","105.7200","6592090.0000","103.8000","105.8699","102.6600"
"2013/06/25","102.4000","5845857.0000","103.1000","104.2000","100.5500"
"2013/06/24","101.4900","7115222.0000","96.5000","102.8700","95.3000"
"2013/06/21","99.5500","11702490.0000","103.7000","103.7000","97.5000"
"2013/06/20","100.6500","10103660.0000","104.6500","107.1300","99.4500"
"2013/06/19","104.6800","8578292.0000","102.0600","106.6700","102.0100"
"2013/06/18","103.3900","8793233.0000","101.7500","103.9800","99.2000"
"2013/06/17","102.2000","7063642.0000","103.6000","104.7500","101.2000"
"2013/06/14","100.3000","6561448.0000","100.0000","102.5200","99.3300"
"2013/06/13","98.1800","5961343.0000","99.0000","99.2800","95.1201"
"2013/06/12","97.7300","9184497.0000","96.8000","100.4800","95.7500"
"2013/06/11","94.4700","7391870.0000","98.1800","98.6800","94.0500"
"2013/06/10","100.0500","9207140.0000","98.9300","102.5200","98.5700"
"2013/06/07","102.0400","10706180.0000","98.0000","102.9000","96.7000"
"2013/06/06","97.3500","9509080.0000","95.2500","99.2700","95.1100"
"2013/06/05","95.3700","12209560.0000","93.6600","97.9699","89.1100"
"2013/06/04","94.8400","8837894.0000","92.7500","96.4200","92.4001"
"2013/06/03","92.5900","19134000.0000","97.6200","97.6200","88.2500"
"2013/05/31","97.7600","15145370.0000","106.2600","106.4400","97.7300"
"2013/05/30","104.9500","16129720.0000","102.4600","109.5400","101.2000"
"2013/05/29","104.6290","25061470.0000","113.5500","114.9000","99.0000"
"2013/05/28","110.3340","19596090.0000","101.5500","110.7500","100.3000"
"2013/05/24","97.0800","16077980.0000","92.6000","97.9500","92.0000"
"2013/05/23","92.7300","12015700.0000","84.8050","93.0100","83.0500"
"2013/05/22","87.2400","8564386.0000","86.3700","90.9600","85.5000"
"2013/05/21","87.5900","8996046.0000","88.5000","89.9900","85.2801"
"2013/05/20","89.9400","8326361.0000","91.1200","92.5000","88.6300"
"2013/05/17","91.5000","18986880.0000","92.5000","94.4399","87.5000"
"2013/05/16","92.2480","21577970.0000","94.7000","95.0000","88.6600"
"2013/05/15","84.8420","16642860.0000","81.8000","86.8800","78.1100"
"2013/05/14","83.2400","37103240.0000","94.2200","97.1200","81.1500"
"2013/05/13","87.8000","22343570.0000","80.9900","88.0000","79.1510"
"2013/05/10","76.7640","25072050.0000","69.6500","81.0000","69.2500"
"2013/05/09","69.4000","28551660.0000","70.1200","75.7700","63.6900"
"2013/05/08","55.7865","5838969.0000","57.5000","58.2000","55.7100"
"2013/05/07","55.5100","9985041.0000","62.0000","62.3700","55.1200"
"2013/05/06","59.5000","4365030.0000","56.3900","59.6600","55.5000"
"2013/05/03","54.5500","3378303.0000","56.4700","56.4700","54.5000"
"2013/05/02","54.1100","3045669.0000","53.8500","55.2700","53.7000"
"2013/05/01","53.2800","2742593.0000","55.9900","55.9900","53.0000"
"2013/04/30","53.9900","5522548.0000","56.0000","58.1800","53.7600"
"2013/04/29","54.9400","3638381.0000","51.7600","54.9900","51.2000"
"2013/04/26","51.2000","3620350.0000","53.1300","53.7400","50.6200"
"2013/04/25","52.0000","2795635.0000","50.5000","52.4000","50.5000"
"2013/04/24","50.4300","2629908.0000","50.9000","51.0500","48.9800"
"2013/04/23","51.0100","3733250.0000","51.0000","52.9200","50.6600"
"2013/04/22","50.1900","3939327.0000","48.6000","50.2000","47.7500"
"2013/04/19","47.8300","3011536.0000","47.4600","49.8800","47.0700"
"2013/04/18","46.9700","3367887.0000","45.9800","47.5990","45.3901"
"2013/04/17","45.4500","2118428.0000","45.5000","45.9500","44.5400"
"2013/04/16","45.5900","3180338.0000","44.1900","46.1400","43.9100"
"2013/04/15","43.3000","1677780.0000","43.5000","43.8000","42.5100"
"2013/04/12","43.7500","3149372.0000","43.2500","45.1390","43.0500"
"2013/04/11","43.5900","3446342.0000","42.0600","44.5500","41.7500"
"2013/04/10","41.8600","2121088.0000","40.7000","42.0100","40.6100"
"2013/04/09","40.5000","1696036.0000","41.8000","41.8299","40.3300"
"2013/04/08","41.8300","1679001.0000","41.9700","42.5499","41.5100"
"2013/04/05","41.3700","1552097.0000","42.0000","42.0000","40.5000"
"2013/04/04","42.0100","2264742.0000","41.1100","42.2500","40.8110"
"2013/04/03","41.1000","5643205.0000","43.1000","43.4700","40.2105"
"2013/04/02","44.3400","6600998.0000","43.6000","45.5000","43.5101"
"2013/04/01","43.9300","14088400.0000","42.3600","46.6800","41.7000"
"2013/03/28","37.8900","1158652.0000","38.2300","38.2400","37.7500"
"2013/03/27","38.1600","1296283.0000","37.9400","38.3800","37.3100"
"2013/03/26","37.8600","1805587.0000","37.9800","38.2200","37.6600"
"2013/03/25","37.5300","2375218.0000","37.1000","38.5200","36.7700"
"2013/03/22","36.6200","442535.0000","36.2000","36.8000","36.2000"
"2013/03/21","36.0100","1146287.0000","35.9500","37.0600","35.7400"
"2013/03/20","35.9500","1422984.0000","35.2600","36.0700","35.1600"
"2013/03/19","35.0800","1083765.0000","35.2500","35.6000","34.9400"
"2013/03/18","35.1500","1316036.0000","35.3000","36.0600","34.9200"
"2013/03/15","35.2900","3279577.0000","36.6400","36.6500","35.2100"
"2013/03/14","36.8500","2020811.0000","38.9000","38.9100","36.7700"
"2013/03/13","38.9800","821986.0000","39.0000","39.4900","38.8100"
"2013/03/12","39.1200","1274426.0000","38.9000","39.3800","38.8500"
"2013/03/11","39.1000","1579440.0000","38.8700","39.4400","38.6500"
"2013/03/08","38.4700","912052.0000","38.0600","39.4400","37.3600"
"2013/03/07","38.2300","1158254.0000","37.7300","38.6500","36.8800"
"2013/03/06","37.6900","1149925.0000","37.0100","37.8800","36.9700"
"2013/03/05","36.6500","2086969.0000","36.0000","36.9200","35.7900"
"2013/03/04","35.5800","1757660.0000","34.7700","35.8300","34.7000"
"2013/03/01","34.6500","1546400.0000","35.0000","35.0800","34.2500"
"2013/02/28","34.8300","1964893.0000","35.8900","36.1000","34.3700"
"2013/02/27","35.1000","1959129.0000","34.4100","35.4100","34.4000"
"2013/02/26","34.4300","2762900.0000","34.4600","34.9600","33.8000"
"2013/02/25","34.3800","2889237.0000","36.1500","36.7500","34.3400"
"2013/02/22","36.1100","2545223.0000","35.7200","36.3900","35.6000"
"2013/02/21","35.1600","9035810.0000","36.4900","37.3900","34.5400"
"2013/02/20","38.5400","3078371.0000","39.3000","39.6500","38.4600"
"2013/02/19","39.2800","2700540.0000","37.3600","39.2900","37.3100"
"2013/02/15","37.0400","2017449.0000","38.5000","38.5100","36.9500"
"2013/02/14","38.3000","990640.0000","38.6400","38.7500","38.2100"
"2013/02/13","38.4500","966802.0000","38.3000","39.0000","38.0500"
"2013/02/12","37.8900","2260409.0000","38.4500","38.8700","37.2900"
"2013/02/11","38.4200","3265648.0000","37.9800","39.1500","37.5000"
"2013/02/08","39.2400","1139533.0000","39.4500","40.0000","39.1400"
"2013/02/07","39.4800","1196521.0000","39.1900","39.6800","38.9500"
"2013/02/06","39.1700","1892848.0000","38.1800","39.3900","37.9045"
